enzyme_key,enzyme_name,enzyme_family,stage,target_class,anchor_hit,source_evidence,evidence_class,species,substrate,product,kinetic_records,median_parameter,pH_median,temp_median,uniprot_count,organism_count,site_types,plant_like_records,stage_assigned,stage_index,kinetic_evidence_score,organism_evidence_score,plant_context_score,anchor_score,structure_score,natural_inhibitor_evidence_score,crop_selectivity_margin,uncertainty_penalty,pathway_essentiality_score,criticality_score_formula,trajectory_peak,trajectory_curvature_max,trajectory_critical_t,enzyme_state_text,enzyme_state_cluster
Serine-Glyoxylate Aminotransferase,Serine-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,Serine;Pyruvate,Alanine;Hydroxypyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Serine-Glyoxylate Aminotransferase Aminotransferase Serine;Pyruvate Alanine;Hydroxypyruvate curated_family_function unassigned_stage,2
Serine-Glyoxylate Aminotransferase,Serine-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Pisum sativum,Asparagine;Glyoxylate,2-Oxosuccinamate;Glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Serine-Glyoxylate Aminotransferase Aminotransferase Asparagine;Glyoxylate 2-Oxosuccinamate;Glycine curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,Asparagine; Glutamine,alpha-ketosuccinamate; alpha-ketoglutaramate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase Asparagine; Glutamine alpha-ketosuccinamate; alpha-ketoglutaramate curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,Asparagine,alpha-ketosuccinamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase Asparagine alpha-ketosuccinamate curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,alpha-ketosuccinamate,Oxaloacetate; Ammonia,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase alpha-ketosuccinamate Oxaloacetate; Ammonia curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,glutamine,alpha-ketoglutaramate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase glutamine alpha-ketoglutaramate curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,asparagine,alpha-hydroxysuccinamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase asparagine alpha-hydroxysuccinamate curated_family_function unassigned_stage,2
ornithine delta-aminotransferase,ornithine delta-aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Periploca sepium,ornithine,proline,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,ornithine delta-aminotransferase Aminotransferase ornithine proline curated_family_function unassigned_stage,2
tyrosine aminotransferase,tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Amaranthus caudatus,tyrosine,4-hydroxyphenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,tyrosine aminotransferase Aminotransferase tyrosine 4-hydroxyphenylpyruvate curated_family_function unassigned_stage,2
tyrosine aminotransferase,tyrosine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Chenopodium quinoa,tyrosine,4-hydroxyphenylpyruvate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,tyrosine aminotransferase Aminotransferase tyrosine 4-hydroxyphenylpyruvate curated_family_function unassigned_stage,2
alanine aminotransferase,alanine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Hordeum vulgare,pyruvate,alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine aminotransferase Aminotransferase pyruvate alanine curated_family_function unassigned_stage,2
alanine aminotransferase,alanine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Zea mays,pyruvate,alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine aminotransferase Aminotransferase pyruvate alanine curated_family_function unassigned_stage,2
alanine aminotransferase,alanine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Secale cereale,pyruvate,alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine aminotransferase Aminotransferase pyruvate alanine curated_family_function unassigned_stage,2
alanine aminotransferase,alanine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Triticum aestivum,pyruvate,alanine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,alanine aminotransferase Aminotransferase pyruvate alanine curated_family_function unassigned_stage,2
ornithine aminotransferase,ornithine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Oryza sativa,ornithine,putrescine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,ornithine aminotransferase Aminotransferase ornithine putrescine curated_family_function unassigned_stage,2
ornithine aminotransferase,ornithine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Oryza sativa,ornithine,Î³-amino butyraldehyde,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,ornithine aminotransferase Aminotransferase ornithine Î³-amino butyraldehyde curated_family_function unassigned_stage,2
ornithine aminotransferase,ornithine aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Oryza sativa,ornithine,pyrroline,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,ornithine aminotransferase Aminotransferase ornithine pyrroline curated_family_function unassigned_stage,2
Aspartate aminotransferase form I,Aspartate aminotransferase form I,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Daucus carota,aspartate; alpha-ketoglutarate,oxaloacetate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Aspartate aminotransferase form I Aminotransferase aspartate; alpha-ketoglutarate oxaloacetate; glutamate curated_family_function unassigned_stage,2
Aspartate aminotransferase,Aspartate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Panicum maximum,,,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Aspartate aminotransferase Aminotransferase curated_family_function unassigned_stage,2
aspartate aminotransferase,aspartate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Daucus carota,aspartate; Î±-ketoglutarate,oxaloacetate; glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,aspartate aminotransferase Aminotransferase aspartate; Î±-ketoglutarate oxaloacetate; glutamate curated_family_function unassigned_stage,2
Glutamate-Glyoxylate Aminotransferase,Glutamate-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Helianthus annuus,Glutamate;Glyoxylate,2-Oxoglutarate;Glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Glutamate-Glyoxylate Aminotransferase Aminotransferase Glutamate;Glyoxylate 2-Oxoglutarate;Glycine curated_family_function unassigned_stage,2
Glutamate-Glyoxylate Aminotransferase,Glutamate-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Ricinus communis,Glutamate;Glyoxylate,2-Oxoglutarate;Glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Glutamate-Glyoxylate Aminotransferase Aminotransferase Glutamate;Glyoxylate 2-Oxoglutarate;Glycine curated_family_function unassigned_stage,2
Serine-Glyoxylate Aminotransferase,Serine-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Helianthus annuus,Serine;Glyoxylate,Hydroxypyruvate;Glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Serine-Glyoxylate Aminotransferase Aminotransferase Serine;Glyoxylate Hydroxypyruvate;Glycine curated_family_function unassigned_stage,2
Serine-Glyoxylate Aminotransferase,Serine-Glyoxylate Aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Ricinus communis,Serine;Glyoxylate,Hydroxypyruvate;Glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Serine-Glyoxylate Aminotransferase Aminotransferase Serine;Glyoxylate Hydroxypyruvate;Glycine curated_family_function unassigned_stage,2
Aspartate aminotransferase,Aspartate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Helianthus annuus,Aspartate;Î±-ketoglutarate,Oxaloacetate;Glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Aspartate aminotransferase Aminotransferase Aspartate;Î±-ketoglutarate Oxaloacetate;Glutamate curated_family_function unassigned_stage,2
Aspartate aminotransferase,Aspartate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Ricinus communis,Aspartate;Î±-ketoglutarate,Oxaloacetate;Glutamate,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Aspartate aminotransferase Aminotransferase Aspartate;Î±-ketoglutarate Oxaloacetate;Glutamate curated_family_function unassigned_stage,2
Glutamate:Glyoxylate Aminotransferase 1,Glutamate:Glyoxylate Aminotransferase 1,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Oryza sativa,glutamate;glyoxylate,2-oxoglutarate;glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,Glutamate:Glyoxylate Aminotransferase 1 Aminotransferase glutamate;glyoxylate 2-oxoglutarate;glycine curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Arabidopsis thaliana,serine; glyoxylate,hydroxypyruvate; glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase serine; glyoxylate hydroxypyruvate; glycine curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Spinacia oleracea,serine; glyoxylate,hydroxypyruvate; glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase serine; glyoxylate hydroxypyruvate; glycine curated_family_function unassigned_stage,2
serine:glyoxylate aminotransferase,serine:glyoxylate aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Hordeum vulgare,serine; glyoxylate,hydroxypyruvate; glycine,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,serine:glyoxylate aminotransferase Aminotransferase serine; glyoxylate hydroxypyruvate; glycine curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Chlamydomonas reinhardtii,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Chlamydomonas reinhardtii,glutamate-1-semialdehyde,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate-1-semialdehyde 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Hordeum vulgare,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Zea mays,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Spinacia oleracea,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Cucumis sativus,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Chlorella vulgaris,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
glutamate-1-semialdehyde aminotransferase,glutamate-1-semialdehyde aminotransferase,Aminotransferase,unassigned_stage,curated_family_function,1,Aminotransferase_Minimally_Curated_Set.xlsx,real_evidence,Scenedesmus obliquus,glutamate,5-aminolevulinic acid,0.0,,,,,0.0,,0.0,unassigned_stage,3.0,0.0,0.0,0.0,1,0.0,0.0,0.73,0.41000000000000003,0.85,0.3942,0.3689800923223725,17.07963758390394,0.36363636363636365,glutamate-1-semialdehyde aminotransferase Aminotransferase glutamate 5-aminolevulinic acid curated_family_function unassigned_stage,2
